left_elbow,left_armpit,left_waist,left_knee,right_elbow,right_armpit,right_waist,right_knee,pose
166.6135241,172.695154,176.9480507,178.4788572,173.7263094,178.8171975,128.8504649,13.29367946,tree
121.5445968,169.5780479,173.0344251,175.8311806,129.2309777,156.8963094,116.7513043,28.73522146,tree
169.1808905,140.717914,171.2032938,178.3966915,138.992663,140.3009991,113.6231634,81.29613478,tree
122.308632,157.7678304,173.7711806,115.4458065,130.8235567,178.9484866,169.4896551,144.9571479,tree
149.7314313,179.6822094,177.5005401,177.4480818,158.7737472,178.6650677,118.0208247,7.500944043,tree
85.78373005,160.9129299,177.312647,178.1306706,89.62186507,144.9770232,129.0008299,61.24501197,tree
155.4455759,88.34772209,179.7733683,178.047941,6.571394296,95.05456628,118.9097,9.39619315,tree
117.391128,162.2408002,178.2297765,177.2190789,128.1310252,165.85054,116.7980363,61.96064538,tree
102.9442602,160.6234918,174.1352935,173.3320147,119.0178865,170.8253219,174.9511107,174.155783,tree
127.1517723,170.3432407,114.1616224,25.49004048,133.1060065,172.4592884,176.0850507,178.7038029,tree
121.7105344,139.197103,161.5745736,164.9524468,140.1486999,162.9951535,176.5662478,175.8259383,tree
146.1545873,175.663183,170.9557224,179.4089174,140.9813829,165.3032373,107.0128644,40.36927794,tree
148.2284463,164.6038296,128.8258522,97.80155078,140.2004183,159.1822438,122.9434616,85.12153198,tree
158.6441658,176.9812739,178.7116659,177.9231656,156.9755358,177.058828,116.867884,2.979188086,tree
155.132418,175.8490044,176.0572304,177.7978212,138.7989982,167.3739101,131.4461674,28.38533509,tree
142.8132945,179.6381119,174.9049425,164.0134304,142.1673276,173.777486,132.4530834,63.46272425,tree
90.19763149,162.1585012,170.9357041,172.1874181,89.4856095,171.4522406,127.7735707,65.59489611,tree
143.2825011,177.5107501,178.5889011,177.9943859,138.1506116,166.4262793,134.243525,29.61782592,tree
126.1198256,162.0999034,176.3327772,179.4311731,132.5879297,177.0421719,113.8883991,7.265919121,tree
128.3207886,160.9980189,123.3588591,57.03128095,135.6109728,178.6909188,175.8194199,166.0439828,tree
179.1960883,170.9548016,121.5797186,29.28384663,172.2818419,172.1848759,175.9568102,176.6141851,tree
129.0574747,174.9122875,179.8152069,177.1379061,125.6104417,157.9184086,127.0945851,61.5647263,tree
179.4102905,171.8234736,124.0609341,40.85678932,170.384669,171.1721513,171.3451543,172.315271,tree
148.8382529,177.4413829,179.2478458,172.106385,140.7471893,163.4128766,130.4153954,56.17849638,tree
171.8644043,174.7309045,175.0490122,2.142270341,169.3166069,179.0248081,139.4593702,23.77833449,tree
