left_elbow,left_armpit,left_waist,left_knee,right_elbow,right_armpit,right_waist,right_knee,pose
67.74948417,72.91103182,98.95267101,99.34441411,71.50931032,77.48380024,99.69624421,98.39461658,goddess
75.18140052,77.95420197,116.0933891,127.1115556,79.67149592,80.22722207,111.6381305,119.4266254,goddess
90.23475079,73.72229767,100.9744208,104.8864161,87.27694166,83.9978827,94.36174046,102.0843259,goddess
104.5013948,61.66838318,122.9265036,131.4806477,115.3434847,49.21892559,123.481369,124.8027738,goddess
116.0388719,89.58811065,101.1716522,114.8543603,95.24263202,83.44475264,96.60767851,107.9534746,goddess
110.0055407,112.4497799,117.776233,116.1375945,117.8384644,120.4239217,114.9544233,125.2720877,goddess
120.4964119,102.4242353,106.8282256,118.777408,116.6896391,105.3084891,93.50799643,117.9268053,goddess
92.9350025,84.17464842,138.4604228,162.6633129,89.82094024,83.97945739,147.7646933,164.7809687,goddess
90.76422499,77.94266867,117.3568878,123.4688437,77.81042323,74.70517603,119.6236922,128.0429833,goddess
118.2834511,123.0802396,107.3014493,125.7215682,128.0965541,125.3624381,106.7598014,129.5616031,goddess
87.11270271,50.6135187,106.456609,104.6134945,80.28339526,51.52556313,108.5719672,114.7927265,goddess
101.6170626,102.3109153,123.1308098,119.4780561,94.60573115,99.13156534,121.8671289,119.4587425,goddess
134.9359848,83.46929226,86.0797389,126.9997754,124.091588,81.56502094,82.42378164,110.0963664,goddess
50.24105592,74.27015786,137.6172599,140.8868866,58.71015402,70.88912991,130.9744812,131.313672,goddess
87.08524717,94.50078378,126.3857206,141.7619781,90.39475518,95.59390886,112.4599168,108.2686166,goddess
106.8860605,90.3287119,98.00376752,110.5439909,99.15380728,83.53184138,95.17916976,101.9289905,goddess
92.18884145,88.52000503,103.5384813,107.5668379,86.17300801,78.3056237,99.45440401,107.1398977,goddess
119.771095,123.4934175,107.2005799,125.0864364,130.618922,125.6783445,105.6724794,125.7702197,goddess
95.88636989,86.81579834,125.9053486,124.9010932,124.7437125,113.6134778,113.0604724,111.8928094,goddess
87.07184762,90.92201346,107.6208013,105.539453,89.00800329,89.60793876,110.1684295,101.3250549,goddess
82.73699856,78.37322877,103.2779662,111.837005,93.32028915,73.4110816,108.2009974,110.6604653,goddess
136.6714333,90.58522468,117.9077735,141.2274177,142.8832882,93.10497395,109.806445,131.755319,goddess
83.82954511,87.22036232,112.0126754,130.3511952,78.07493009,82.00153913,115.9390196,131.4167837,goddess
115.6558801,110.8396552,137.1429083,163.1459983,125.8636857,111.335309,135.4402264,132.7471194,goddess
121.3145533,103.049671,104.4219152,111.8334738,112.0411166,98.30325741,103.3852644,106.4237005,goddess
84.61185702,85.73538624,83.69983218,87.71743454,82.23562037,85.42392308,79.72062611,87.54340387,goddess
100.1159358,101.2478541,87.80086896,109.013144,108.1184999,112.8789467,94.33238581,116.4808381,goddess
106.7045865,76.60057509,106.358015,106.8556319,94.7231392,64.36009933,125.653153,133.4490892,goddess
108.6654334,110.5253761,96.2086286,79.22913839,87.06447806,94.05614827,145.0412413,164.0136955,goddess
75.20175768,66.69665926,127.7709843,144.0524929,80.57019903,82.41901693,102.8410027,106.7454477,goddess
99.47962361,104.2352727,96.45608124,103.4283371,104.9134421,100.6327831,97.89452477,99.94057946,goddess
78.44684048,54.34543947,111.6895908,113.336814,104.6291364,49.29286973,114.1503887,123.4184982,goddess
91.64631498,84.15886591,137.7960149,163.0987034,91.32965095,84.37188628,148.5712206,165.7301663,goddess
73.07685531,85.5898337,114.888582,113.1867417,76.71120524,93.5508224,114.1956163,121.3596329,goddess
152.3784969,104.4332528,90.23129282,101.2506183,148.1968001,97.45805186,92.83964016,94.34505009,goddess
109.6671414,101.7013734,105.9811766,116.9109657,116.6588671,104.3194009,107.3591518,118.1285824,goddess
100.6881804,90.54576768,109.3616123,111.0649442,104.6645787,94.10866986,115.1738066,116.5632881,goddess
96.09628959,70.89393231,111.3122106,127.1479771,138.5945649,74.52552112,102.6221156,116.9895267,goddess
39.16841317,96.42026603,106.0445122,103.3301329,146.9270709,173.909992,106.852606,108.057405,goddess
88.83857498,101.9296815,104.5328037,117.1708539,90.0335279,102.805483,110.1824736,115.7247565,goddess
100.8671211,95.70717294,108.4965151,112.5781551,93.6323561,89.33238984,118.1439773,115.3269846,goddess
64.26964521,68.94333183,102.9492901,105.3553574,73.19724656,64.95936513,108.6737159,107.5245231,goddess
104.7752872,82.34567105,116.5215661,123.8444007,110.5783061,96.54722214,111.0344719,134.2153472,goddess
101.810103,94.78153012,92.69227104,96.16066341,109.7073201,95.1680152,92.95030847,89.36367527,goddess
131.4048704,81.09693668,88.8035498,132.4061858,140.1616306,82.95436512,83.82748477,112.1254303,goddess
94.91126311,107.450641,97.78242305,109.0238905,100.3706406,110.8717332,112.662958,121.3242183,goddess
91.64631498,84.15886591,137.7960149,163.0987034,91.32965095,84.37188628,148.5712206,165.7301663,goddess
81.80281507,72.01492945,115.3829183,139.9408764,80.79382236,73.16450861,118.7691269,126.1710821,goddess
105.8649535,111.893108,117.0104695,117.2976411,114.4801026,120.0982917,116.2543519,129.714341,goddess
91.15911948,75.37543445,98.85815212,98.53265599,94.28310163,73.91466663,99.66274347,102.6838953,goddess
87.12419014,74.97056894,101.6993094,111.5654726,81.80562468,75.99644984,99.14552675,103.2268623,goddess
123.0847456,109.549159,94.4541258,92.72069536,114.1126982,96.49302278,104.2289894,99.54870558,goddess
89.55649099,98.54526366,89.08724446,101.6564291,95.99183333,105.8531052,87.81150209,95.58973217,goddess
133.232403,110.520717,128.3223641,142.5489073,137.768555,103.2630933,134.1575942,148.7744299,goddess
133.0859284,87.67298505,81.51160009,120.5528044,123.1709452,77.27354021,81.99871619,109.1981258,goddess
93.15477421,79.92749518,100.8219898,108.8318959,90.76379784,91.7893079,97.88281253,107.7301016,goddess
92.18884145,88.52000503,103.5384813,107.5668379,86.17300801,78.3056237,99.45440401,107.1398977,goddess
98.25559305,100.1459394,109.5724392,119.8161469,101.2397197,94.35488906,120.2020171,124.9197727,goddess
89.79937928,79.05540805,102.7693543,105.9511192,86.28751151,85.23984303,97.05732937,106.2128521,goddess
79.32322395,80.77100902,104.9691858,116.7426137,85.35779411,82.44681067,107.2180953,131.6531474,goddess
95.24192648,89.46398863,114.786112,114.3703857,94.75401794,88.596353,105.517658,124.8165083,goddess
82.05203187,78.19855893,108.5294751,129.9067226,78.70184882,79.3664922,116.3407863,133.1215445,goddess
154.8474289,130.6508484,84.42658657,81.43737362,175.4504787,155.1471261,86.83879119,83.84924186,goddess
89.48523657,74.77075446,99.88889352,105.4268294,83.19609699,81.82459834,93.53444222,102.8267733,goddess
90.41964181,77.98943098,114.5233547,104.2935078,83.24537395,83.10770119,112.3583063,114.6069895,goddess
70.9788162,76.77026662,104.7006575,115.6116576,92.33024069,82.9624913,109.0697686,132.3110954,goddess
94.33336035,107.2424944,97.90257548,109.2528003,101.0937729,111.7079378,111.3767412,121.5194555,goddess
60.81930973,70.24839908,100.8784576,101.5119031,70.88231498,78.01987199,101.4300863,100.8549408,goddess
