left_elbow,left_armpit,left_waist,left_knee,right_elbow,right_armpit,right_waist,right_knee,pose
166.3135154,73.18963933,156.8403153,172.5488236,169.314069,71.92784889,157.134686,173.1991191,plank
174.0343937,72.91631492,175.897363,172.3442159,173.092189,77.08117332,173.3778813,176.2486811,plank
74.04418189,65.13284262,177.7926473,176.0358431,66.46926154,65.08455429,174.6109723,172.9998256,plank
168.9087617,61.66356982,164.4064348,176.3243091,164.6909477,60.76168289,165.3419761,177.6065253,plank
174.7094785,91.73155541,147.8719937,179.1943625,165.0459247,84.38725045,148.3961882,179.645533,plank
169.8697316,72.12193029,167.7379511,179.3435235,172.4575779,69.0679764,171.1342266,179.162313,plank
173.6480409,68.36310521,155.1088085,167.7499385,178.7621939,69.61669071,150.9497152,164.0277501,plank
176.0819763,69.2208996,173.2558543,167.3773973,170.9751553,66.40240117,172.2596206,165.1306147,plank
164.8923178,81.68111968,152.7505482,167.0181045,160.442205,77.72358711,154.3943779,170.2275395,plank
179.4277841,81.76766109,158.0989998,173.9829495,168.6982705,76.00298225,157.0817852,177.6379823,plank
179.644296,85.17062835,157.5426023,168.5350579,174.7168677,73.59736115,168.2728547,175.3498227,plank
173.2006871,82.7730348,141.0139686,163.0338287,168.4135908,73.45026562,147.3386722,166.5821936,plank
171.4643148,69.25287253,165.818177,163.3572525,165.9267471,66.5046207,167.866402,164.7909662,plank
168.4061972,57.00224233,178.0881736,164.2107577,174.1666186,60.56462138,177.4084507,163.9784765,plank
158.8924991,58.95972865,164.1234325,172.3995974,162.4421041,56.95411069,168.7760857,172.4550848,plank
172.1420507,67.92926791,166.4475389,176.9036607,173.9827623,63.44719128,167.7243931,177.0909518,plank
86.65999837,102.3157606,143.3529424,163.8521577,92.93338359,100.4258152,148.996364,165.5982687,plank
171.4472366,75.43181931,163.605552,178.5885018,170.6438915,76.43842582,158.4541339,174.9699605,plank
163.129629,51.95562738,175.2527449,174.3425306,162.0378661,55.86065301,179.1730882,173.7793494,plank
177.0556618,66.63262418,164.0922273,165.6169364,172.3016418,62.50021434,168.511167,169.1730488,plank
169.6248319,70.99952276,164.7905355,174.8697157,174.0616449,72.92016943,165.162893,175.0936534,plank
170.5750122,74.63484984,171.1261042,176.0053989,166.9841134,72.3166256,171.8412802,178.486303,plank
169.6588737,65.19623324,178.4131075,167.5964227,163.253381,61.07618247,177.4330572,167.9321,plank
163.486177,71.48883199,161.5332708,170.936325,171.7942229,73.51575734,160.2226579,172.6792617,plank
165.3994219,57.4122124,157.7548693,166.096485,171.0592608,56.62486574,158.3586539,167.793545,plank
172.2226478,69.57950083,179.0798092,174.5388388,168.4267314,63.90917825,179.0142596,175.830667,plank
172.5200613,69.7127879,171.6963699,177.3349161,168.2012862,63.23570957,174.431849,176.6480848,plank
172.2226478,69.57950083,179.0798092,174.5388388,168.4267314,63.90917825,179.0142596,175.830667,plank
